COMPANY_CD,REPORT_DT,BUY_SELL,COUNTERPARTY_CD,COUNTERPARTY_NM,CONTRACT_TYPE,MAPPING_ID,CONT_REF,CONT_SIGN_DT,CONT_START_DT,CONT_END_DT,CONT_ENT_BY,CONT_ENT_DT,CONT_APRV_BY,CONT_APRV_DT,CONT_STATUS,PRICE_TYPE,CONT_PRICE,RATE_UNIT,PHYS_CURVE,FIN_CURVE,TOT_DCQ,TOT_ALLOC_QTY,TOT_ORI_EXPO_PHY,TOT_ORI_EXPO_FIN,TOT_UNR_EXPO_PHY,TOT_UNR_EXPO_FIN,TOT_R_EXPO_PHY,TOT_R_EXPO_FIN,TOT_UNR_PHY_LEG,TOT_UNR_FIN_LEG,TOT_R_FIN_LEG,TOT_MTM_TOTAL,PHYS_FWD_PRICE_DT,FIN_FWD_PRICE_DT,ENT_BY,ENT_DT,DEAL_NUM
2,09/04/2024 00:00:00,Sell,MGL,Mahanagar Gas Limited,L,L2-3-0-1-0,L-3-1-0,20/07/2022 00:00:00,20/07/2022 00:00:00,31/12/2022 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,-824835,-4000,-824835,0,0,0,-824835,0,0,0,328.4,328.4,null,null,4,20/07/2022 00:00:00,null
2,09/04/2024 00:00:00,Sell,MGL,Mahanagar Gas Limited,L,L2-5-0-1-0,L-5-1-0,28/08/2022 00:00:00,29/08/2022 00:00:00,31/12/2022 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,-62375,0,-62375,0,0,0,-62375,0,0,0,0,0,null,null,4,29/08/2022 00:00:00,null
2,09/04/2024 00:00:00,Sell,RIL,Reliance Industries Limited,L,L1-4-0-1-1,L-4-1-1,04/08/2023 00:00:00,04/08/2023 00:00:00,01/08/2024 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,-364000,0,-364000,30000,-114000,0,-250000,30000,-2091124,0,9120000,7028876,null,null,4,08/08/2023 00:00:00,null
2,09/04/2024 00:00:00,Buy,TGPL,TOTAL Gas & Power Limited,N,B1-21002-0-2-1,21002,12/06/2021 00:00:00,12/06/2021 00:00:00,24/06/2021 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,2121211.95,0,2121211.95,0,0,0,2121211.95,0,0,0,0,0,null,null,4,12/06/2021 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,N,B3-21001-0-21001-1,21001,25/02/2021 00:00:00,06/03/2021 00:00:00,25/03/2021 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,150000,0,150000,0,0,0,150000,0,0,0,0,0,null,null,4,26/02/2021 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,N,B3-21005-0-21002-1,21003,09/11/2021 00:00:00,01/11/2021 00:00:00,30/11/2021 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,24999.9,2272.7272,24999.9,0,0,0,24999.9,0,0,0,-1363.64,-1363.64,null,null,4,09/11/2021 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,N,B3-21005-0-21002-2,21004,09/11/2021 00:00:00,09/11/2021 00:00:00,30/11/2021 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,24999.92,12000,24999.92,0,0,0,24999.92,0,0,0,-9600,-9600,null,null,4,09/11/2021 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,N,B3-21006-0-21003-1,21005,06/12/2021 00:00:00,10/12/2021 00:00:00,13/12/2021 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,25000,0,25000,0,0,0,25000,0,0,0,0,0,null,null,4,10/12/2021 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,N,B3-21006-0-21003-2,21006,06/12/2021 00:00:00,10/12/2021 00:00:00,13/12/2021 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,25000,0,25000,0,0,0,25000,0,0,0,0,0,null,null,4,10/12/2021 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-22001-0-22001-1,SITME-10-1-D-22001-1,06/06/2022 00:00:00,06/06/2022 00:00:00,30/06/2022 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,25000,0,25000,0,0,0,25000,0,0,0,0,0,null,null,4,30/06/2022 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-22002-0-22002-1,SITME-10-1-D-22002-1,06/06/2022 00:00:00,06/06/2022 00:00:00,31/07/2022 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,25000.08,0,25000.08,0,0,0,25000.08,0,0,0,0,0,null,null,4,01/07/2022 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-22002-0-22002-2,SITME-10-2-D-22003-1,06/06/2022 00:00:00,06/06/2022 00:00:00,31/07/2022 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,25000.08,0,25000.08,0,0,0,25000.08,0,0,0,0,0,null,null,4,01/07/2022 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-22003-0-22003-1,SITME-10-1-D-22004-1,06/06/2022 00:00:00,06/06/2022 00:00:00,31/12/2022 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,260000.18,0,260000.18,0,0,0,260000.18,0,0,0,0,0,null,null,4,04/07/2022 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-22004-0-22004-1,SITME-10-1-D-22005-1,06/06/2022 00:00:00,06/06/2022 00:00:00,31/07/2022 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,12121211.76,0,12121211.76,0,0,0,12121211.76,0,0,0,0,0,null,null,4,05/07/2022 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-22005-0-22005-1,SITME-10-1-D-22006-1,01/07/2022 00:00:00,01/07/2022 00:00:00,31/08/2022 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,250000.12,0,250000.12,0,0,0,250000.12,0,0,0,0,0,null,null,4,10/08/2022 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-22005-0-22005-2,SITME-10-2-D-22007-1,01/07/2022 00:00:00,01/07/2022 00:00:00,31/08/2022 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,250000.12,0,250000.12,0,0,0,250000.12,0,0,0,0,0,null,null,4,10/08/2022 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-22006-0-22006-1,SITME-1-1-D-22008-0,01/07/2022 00:00:00,01/07/2022 00:00:00,31/08/2022 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,250000.12,0,250000.12,0,0,0,250000.12,0,0,0,0,0,null,null,4,24/08/2022 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-22007-0-22007-1,SITME-1-1-D-22009-0,01/07/2022 00:00:00,01/07/2022 00:00:00,31/08/2022 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,250000.12,0,250000.12,0,0,0,250000.12,0,0,0,0,0,null,null,4,24/08/2022 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-22008-0-22008-1,SITME-1-1-D-22010-0,01/07/2022 00:00:00,01/07/2022 00:00:00,31/08/2022 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,250000.12,0,250000.12,0,0,0,250000.12,0,0,0,0,0,null,null,4,25/08/2022 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-22011-0-22009-1,SITME-1-1-D-22011-0,30/12/2022 00:00:00,31/12/2022 00:00:00,01/02/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,15000.15,0,15000.15,0,0,0,15000.15,0,0,0,0,0,null,null,4,31/12/2022 00:00:00,null
2,09/04/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-22011-0-22009-2,SITME-1-2-D-22012-0,30/12/2022 00:00:00,01/01/2023 00:00:00,01/02/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,20000,0,20000,0,0,0,20000,0,0,0,0,0,null,null,4,31/12/2022 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-23001-0-23001-1,SITME-3-1-D-23001-0,17/01/2023 00:00:00,18/01/2023 00:00:00,14/02/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,60000.08,0,60000.08,0,0,0,60000.08,0,0,0,0,0,null,null,4,18/01/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,T,B3-23001-0-23001-2,SITME-3-2-T-23002-0,17/01/2023 00:00:00,19/01/2023 00:00:00,23/02/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,69999.84,0,69999.84,0,0,0,69999.84,0,0,0,0,0,null,null,4,18/01/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-23002-0-23002-1,SITME-4-1-D-23003-0,01/03/2023 00:00:00,01/03/2023 00:00:00,31/03/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,250000.12,0,250000.12,0,0,0,250000.12,0,0,0,0,0,null,null,4,01/03/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-23003-0-23003-1,SITME-5-1-D-23004-0,01/03/2023 00:00:00,02/03/2023 00:00:00,30/03/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,250000.01,2000,250000.01,0,0,0,250000.01,0,0,0,-1600,-1600,null,null,4,02/03/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,D,B6-23004-0-23004-1,GUNSPL-6-1-D-23005-0,03/03/2023 00:00:00,03/03/2023 00:00:00,31/03/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,500000.02,13052,500000.02,0,0,0,500000.02,0,0,0,-202306,-202306,null,null,6,03/03/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,D,B6-23005-0-23005-1,GUNSPL-7-1-D-23006-0,01/03/2023 00:00:00,01/03/2023 00:00:00,15/03/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,11100000,70000,11100000,0,0,0,11100000,0,0,0,-1407700,-1407700,null,null,4,07/03/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,N,B6-23005-0-23005-2,23007,01/03/2023 00:00:00,01/03/2023 00:00:00,31/03/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,12099999.98,3500000,12099999.98,0,0,0,12099999.98,0,0,0,-73885000,-73885000,null,null,4,07/03/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,RIL,RIL-Reliance Industries Ltd,D,B7-23007-0-23006-1,RIL-8-1-D-23008-3,01/03/2023 00:00:00,16/03/2023 00:00:00,15/04/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,2099.94,2100,2099.94,0,0,0,2099.94,0,0,0,-25452,-25452,null,null,4,01/04/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,RIL,RIL-Reliance Industries Ltd,D,B7-23007-0-23006-2,RIL-9-2-D-23009-0,01/03/2023 00:00:00,16/04/2023 00:00:00,15/05/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,3099.9,0,3099.9,0,0,0,3099.9,0,0,0,0,0,null,null,4,01/04/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,N,B6-23008-0-23007-1,23010,23/05/2023 00:00:00,23/05/2023 00:00:00,30/05/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,12000,16000,12000,0,0,0,12000,0,0,0,-88000,-88000,null,null,4,23/05/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,N,B6-23011-0-23008-1,23011,29/05/2023 00:00:00,29/05/2023 00:00:00,15/06/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,79999.92,36000,79999.92,0,0,0,79999.92,0,0,0,-543600,-543600,null,null,4,29/05/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-23012-0-23009-1,SITME-2-1-D-23012-21,28/05/2023 00:00:00,28/05/2023 00:00:00,05/06/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,39999.96,18000,39999.96,0,0,0,39999.96,0,0,0,-271800,-271800,null,null,4,29/05/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-23013-0-23010-1,SITME-2-1-D-23013-21,29/05/2023 00:00:00,29/05/2023 00:00:00,31/05/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,12000,11500,12000,0,0,0,12000,0,0,0,-184000,-184000,null,null,4,29/05/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,D,B6-23014-0-23011-1,GUNSPL-11-1-D-23014-0,05/06/2023 00:00:00,05/06/2023 00:00:00,15/06/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,60000.05,57200,60000.05,0,0,0,60000.05,0,0,0,-863720,-863720,null,null,4,05/06/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,N,B3-23015-0-23012-1,23015,05/06/2023 00:00:00,05/06/2023 00:00:00,15/06/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,60000.05,0,60000.05,0,0,0,60000.05,0,0,0,0,0,null,null,4,05/06/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-23016-0-23013-1,SITME-1-1-D-23016-1,05/06/2023 00:00:00,05/06/2023 00:00:00,06/06/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,700000,700000,700000,0,0,0,700000,0,0,0,-8295000,-8295000,null,null,4,05/06/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,D,B3-23017-0-23014-1,SITME-1-1-D-23017-1,05/06/2023 00:00:00,06/06/2023 00:00:00,07/06/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,3200000,3200000,3200000,0,0,0,3200000,0,0,0,-44768000,-44768000,null,null,4,05/06/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,RIL,RIL-Reliance Industries Ltd,D,B7-23018-0-23015-1,RIL-1-1-D-23018-0,06/06/2023 00:00:00,06/06/2023 00:00:00,15/06/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,55000,30000,55000,0,0,0,55000,0,0,0,-453000,-453000,null,null,4,06/06/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,BP,BP Exploration (Alpha) Limited,D,B8-23019-0-23016-1,BP-3-1-D-23019-13,06/06/2023 00:00:00,06/06/2023 00:00:00,15/06/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,20000,500,20000,0,0,0,20000,0,0,0,-6060,-6060,null,null,4,06/06/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,RIL,RIL-Reliance Industries Ltd,D,B7-23020-0-23017-1,RIL-3-1-D-23020-13,06/06/2023 00:00:00,06/06/2023 00:00:00,15/06/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,30000,0,30000,0,0,0,30000,0,0,0,0,0,null,null,4,06/06/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,RIL,RIL-Reliance Industries Ltd,D,B7-23023-0-23018-1,RIL-10-1-D-23021-1,06/06/2023 00:00:00,06/06/2023 00:00:00,15/06/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,500000,0,500000,0,0,0,500000,0,0,0,0,0,null,null,4,06/06/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,D,B6-23025-0-23019-1,GUNSPL-10-1-D-23022-1,12/06/2023 00:00:00,12/06/2023 00:00:00,30/06/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,89999.96,91200,89999.96,0,0,0,89999.96,0,0,0,-1103520,-1103520,null,null,4,13/06/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,T,B6-24001-0-24003-1,GUNSPL-10-1-T-24001-1,23/04/2024 00:00:00,23/04/2024 00:00:00,30/04/2024 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,90000,0,90000,0,0,0,90000,0,0,0,0,0,null,null,4,24/04/2024 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,I,B3-9922001-0-9922001-1,SITME-1-1-I-9922001-1,06/06/2022 00:00:00,06/06/2022 00:00:00,30/06/2022 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,25000,0,25000,0,0,0,25000,0,0,0,0,0,null,null,4,04/07/2022 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,I,B3-9922001-0-9922001-2,SITME-1-2-I-9922002-0,06/06/2022 00:00:00,06/06/2022 00:00:00,31/12/2022 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,260000.18,5500,260000.18,0,0,0,260000.18,0,0,0,-4400,-4400,null,null,4,04/07/2022 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,I,B3-9922002-0-9922002-1,SITME-2-1-I-9922003-0,01/07/2022 00:00:00,01/07/2022 00:00:00,31/07/2022 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,250000.12,1500,250000.12,0,0,0,250000.12,0,0,0,-1173540,-1173540,null,null,4,19/07/2022 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,I,B3-9922002-0-9922002-2,SITME-5-2-I-9922004-0,01/07/2022 00:00:00,01/07/2022 00:00:00,31/08/2022 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,500000.24,1500,500000.24,0,0,0,500000.24,0,0,0,-1200,-1200,null,null,4,19/07/2022 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,I,B3-9922003-0-9922003-1,SITME-7-1-I-9922005-0,01/07/2022 00:00:00,01/07/2022 00:00:00,31/08/2022 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,250000.12,25000,250000.12,0,0,0,250000.12,0,0,0,-19559000,-19559000,null,null,4,25/08/2022 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,I,B3-9922004-0-9922004-1,SITME-3-1-I-9922006-0,01/07/2022 00:00:00,01/07/2022 00:00:00,31/12/2022 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,250000.8,22200,250000.8,0,0,0,250000.8,0,0,0,-17760,-17760,null,null,4,19/09/2022 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,I,B3-9922005-0-9922005-1,SITME-4-1-I-9922007-1,01/10/2022 00:00:00,01/10/2022 00:00:00,31/10/2022 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,24999.95,0,24999.95,0,0,0,24999.95,0,0,0,0,0,null,null,4,10/10/2022 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,I,B3-9922005-0-9922005-2,SITME-6-2-I-9922008-1,01/10/2022 00:00:00,01/10/2022 00:00:00,31/12/2022 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,25000.08,0,25000.08,0,0,0,25000.08,0,0,0,0,0,null,null,4,10/10/2022 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,I,B3-9922006-0-9922006-1,SITME-2-1-I-9922009-0,01/10/2022 00:00:00,01/10/2022 00:00:00,31/12/2022 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,249999.88,0,249999.88,0,0,0,249999.88,0,0,0,0,0,null,null,4,10/10/2022 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,I,B6-9922007-0-9922007-1,GUNSPL-8-1-I-9922010-0,01/10/2022 00:00:00,01/10/2022 00:00:00,31/12/2022 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,247195.54,500,247195.54,0,0,0,247195.54,0,0,0,-391180,-391180,null,null,4,10/10/2022 00:00:00,null
2,26/07/2024 00:00:00,Buy,RIL,RIL-Reliance Industries Ltd,I,B7-9923002-0-9923001-1,RIL-1-1-I-9923001-1,01/03/2023 00:00:00,16/03/2023 00:00:00,15/04/2023 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,2000.12,4000,2000.12,0,0,0,2000.12,0,0,0,-3600000,-3600000,null,null,4,01/04/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,RIL,RIL-Reliance Industries Ltd,I,B7-9923002-0-9923001-2,RIL-11-2-I-9923002-0,01/03/2023 00:00:00,16/04/2023 00:00:00,15/05/2023 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,3000,0,3000,0,0,0,3000,0,0,0,0,0,null,null,4,01/04/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,I,B6-9923003-0-9923002-1,GUNSPL-5-1-I-9923003-1,07/05/2023 00:00:00,08/05/2023 00:00:00,23/05/2023 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,80000,77190,80000,0,0,0,80000,0,0,0,-4631400,-4631400,null,null,4,08/05/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,I,B6-9923004-0-9923003-1,GUNSPL-7-1-I-9923004-1,15/04/2023 00:00:00,15/04/2023 00:00:00,30/04/2023 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,40000,30000,40000,0,0,0,40000,0,0,0,-210000,-210000,null,null,4,22/05/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,I,B6-9923005-0-9923004-1,GUNSPL-1-1-I-9923005-2,17/04/2023 00:00:00,17/04/2023 00:00:00,30/04/2023 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,19999.98,18890,19999.98,0,0,0,19999.98,0,0,0,-94450,-94450,null,null,4,22/05/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,GUNSPL,Gunvor Singapore Pte. Ltd.,I,B6-9923005-0-9923004-2,GUNSPL-2-2-I-9923006-1,17/04/2023 00:00:00,01/05/2023 00:00:00,15/05/2023 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,19999.95,0,19999.95,0,0,0,19999.95,0,0,0,0,0,null,null,4,22/05/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,SITME,Shell International Trading Middle East Ltd.,I,B3-9923006-0-9923005-1,SITME-3-1-I-9923007-1,16/04/2023 00:00:00,16/04/2023 00:00:00,30/04/2023 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,25000.05,0,25000.05,0,0,0,25000.05,0,0,0,0,0,null,null,4,22/05/2023 00:00:00,null
2,26/07/2024 00:00:00,Buy,RIL,RIL-Reliance Industries Ltd,I,B7-9923007-0-9923006-1,RIL-4-1-I-9923008-1,23/05/2023 00:00:00,23/05/2023 00:00:00,31/05/2023 00:00:00,null,null,null,null,null,null,null,null,RLNG_PHYS_INDIA,null,11999.97,0,11999.97,0,0,0,11999.97,0,0,0,0,0,null,null,4,23/05/2023 00:00:00,null
2,26/07/2024 00:00:00,Sell,AMNS,ARCELORMITTAL NIPPON STEEL INDIA LIMITED,F,E33-1-0-3-0,S-1-0-3-0,01/05/2022 00:00:00,01/04/2022 00:00:00,16/05/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,-2055000,-929,-2055000,0,0,0,-2055000,0,0,0,3789.57,3789.57,null,null,4,16/05/2022 00:00:00,null
2,26/07/2024 00:00:00,Sell,AMNS,ARCELORMITTAL NIPPON STEEL INDIA LIMITED,F,E33-1-0-5-0,S-1-0-5-0,22/03/2023 00:00:00,23/03/2023 00:00:00,31/05/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,-245000,-80,-245000,0,0,0,-245000,0,0,0,800,800,null,null,4,24/02/2023 00:00:00,null
2,26/07/2024 00:00:00,Sell,BPCL,Bharat Petroleum Corporation Limited,F,E24-1-0-3-0,S-1-0-3-0,01/06/2022 00:00:00,01/06/2022 00:00:00,30/03/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,-1515000,-300,-1515000,0,0,0,-1515000,0,0,0,675.06,675.06,null,null,4,30/06/2022 00:00:00,null
2,26/07/2024 00:00:00,Sell,BPCL,Bharat Petroleum Corporation Limited,F,E24-1-0-1-0,S-1-0-1-0,01/05/2022 00:00:00,01/06/2022 00:00:00,17/03/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,-1450000,0,-1450000,0,0,0,-1450000,0,0,0,0,0,null,null,4,17/05/2022 00:00:00,null
2,26/07/2024 00:00:00,Sell,BPCL,Bharat Petroleum Corporation Limited,F,E24-1-0-4-0,S-1-0-4-0,18/09/2022 00:00:00,01/09/2022 00:00:00,19/03/2023 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,-100000,-400,-100000,0,0,0,-100000,0,0,0,1685.08,1685.08,null,null,4,19/09/2022 00:00:00,null
2,26/07/2024 00:00:00,Sell,MGL,Mahanagar Gas Limited,F,E2-1-0-1-12,S-1-0-1-12,01/07/2020 00:00:00,02/06/2021 00:00:00,20/12/2022 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,-567000,0,-567000,0,0,0,-567000,0,0,0,0,0,null,null,4,05/01/2022 00:00:00,null
2,26/07/2024 00:00:00,Sell,MGL,Mahanagar Gas Limited,F,E2-1-0-4-3,S-1-0-4-3,01/01/2022 00:00:00,01/01/2022 00:00:00,01/12/2022 00:00:00,null,null,null,null,null,null,null,null,LNG_PHYS_INDIA,null,-33500,0,-33500,0,0,0,-33500,0,0,0,0,0,null,null,4,05/01/2022 00:00:00,null
