

<<START>>,<<FMS_CONT_PRICE_DTL(P)>>,,,, 	(13-JUN-2025 18:01:03)
 
COMPANY_CD,MAPPING_ID,CONTRACT_TYPE,SEQ_NO,TIMESTAMP
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823015, 1,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823068, 1,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,61, 0, 0,823093, 0,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,64, 0, 0,823099, 2,D, 	(13-JUN-2025 18:01:15)
2,64, 0, 0,823099, 2,D, 	(13-JUN-2025 18:01:15)
2,64, 0, 0,823099, 2,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824006, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824006, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824006, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824006, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,20, 0, 0,823074, 0,T, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823066, 2,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823066, 2,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823066, 2,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823066, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823013, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823013, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823013, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823013, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824006, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824006, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824006, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824006, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823015, 1,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823068, 1,I, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823015, 1,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823068, 1,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823068, 1,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,20, 0, 0,823076, 1,T, 	(13-JUN-2025 18:01:15)
2,20, 0, 0,823076, 1,T, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,61, 0, 0,823093, 0,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823047, 4,D, 	(13-JUN-2025 18:01:15)
2,64, 0, 0,823099, 2,D, 	(13-JUN-2025 18:01:15)
2,64, 0, 0,823099, 2,D, 	(13-JUN-2025 18:01:15)
2,64, 0, 0,823099, 2,D, 	(13-JUN-2025 18:01:15)
2,64, 0, 0,823099, 2,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,43, 0, 0,823067, 3,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823014, 2,I, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823048, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,20, 0, 0,823076, 1,T, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823049, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823050, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823050, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823050, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823050, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823050, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823050, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:15)
2,166, 0, 0,824024, 1,T, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,166, 0, 0,824024, 1,T, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823051, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823051, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823053, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,166, 0, 0,824024, 1,T, 	(13-JUN-2025 18:01:15)
2,166, 0, 0,824024, 1,T, 	(13-JUN-2025 18:01:15)
2,154, 0, 0,823090, 1,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823051, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824005, 21,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823051, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823051, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,823051, 4,D, 	(13-JUN-2025 18:01:15)
2,1, 0, 0,824007, 13,D, 	(13-JUN-2025 18:01:15)
