

<<START>>,<<FMS_ENTITY_REQ_DTL>>,,,, 	(21-FEB-2025 10:05:48)
2 , 16 , JSW , R , C , 25/11/2014 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 17 , BGL , B , C , 28/07/2016 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 17 , BGL , C , C , 28/07/2016 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 17 , BGL , R , C , 28/07/2016 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 18 , GSFC , B , C , 14/03/2016 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 18 , GSFC , C , C , 14/03/2016 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 18 , GSFC , R , C , 14/03/2016 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 228 , H-Energy , B , C , 14/11/2016 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 228 , H-Energy , C , C , 14/11/2016 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 228 , H-Energy , R , C , 14/11/2016 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 160 , SIMPL , B , C , 14/11/2016 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 160 , SIMPL , C , C , 14/11/2016 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 160 , SIMPL , R , C , 14/11/2016 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 19 , ATGL , B , C , 13/01/2017 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 19 , ATGL , B , C , 04/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 19 , ATGL , C , C , 13/01/2017 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 19 , ATGL , C , C , 04/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 19 , ATGL , R , C , 13/01/2017 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 19 , ATGL , R , C , 04/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 20 , AMNS , B , C , 18/01/2012 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 20 , AMNS , C , C , 18/01/2012 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 20 , AMNS , R , C , 18/01/2012 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 20 , AMNS , R , T , 18/01/2012 00:00:00, 	(21-FEB-2025 10:05:49)
2 ,  , SEMTPL , B , C , 28/07/2017 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 ,  , SEMTPL , C , C , 28/07/2017 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 ,  , SEMTPL , R , C , 28/07/2017 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 ,  , SEMTPL , R , T , 28/07/2017 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 21 , SGIPL , B , C , 28/11/2018 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 21 , SGIPL , C , C , 28/11/2017 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 21 , SGIPL , R , C , 28/11/2017 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 22 , VGL , B , C , 03/07/2019 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 22 , VGL , C , C , 03/07/2019 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 22 , VGL , R , C , 03/07/2019 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 23 , PGPGPL , B , C , 04/10/2019 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 23 , PGPGPL , B , C , 28/04/2021 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 23 , PGPGPL , C , C , 04/10/2019 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 23 , PGPGPL , C , C , 01/04/2021 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 23 , PGPGPL , C , C , 28/04/2021 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 23 , PGPGPL , R , C , 04/10/2019 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 23 , PGPGPL , R , C , 01/04/2021 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 23 , PGPGPL , R , C , 28/04/2021 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 24 , HCG , B , C , 02/12/2019 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 24 , HCG , C , C , 02/12/2019 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 24 , HCG , R , C , 02/12/2019 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 25 , GGL , B , C , 09/12/2019 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 25 , GGL , C , C , 09/12/2019 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 25 , GGL , R , C , 09/12/2019 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 26 , CFC , B , C , 01/01/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 26 , CFC , C , C , 01/01/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 26 , CFC , R , C , 01/01/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 27 , IFFCO , B , C , 01/01/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 27 , IFFCO , C , C , 01/01/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 27 , IFFCO , R , C , 01/01/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 28 , HGL-RLNG , B , C , 01/02/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 28 , HGL-RLNG , C , C , 01/02/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 28 , HGL-RLNG , R , C , 01/02/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 29 , PipeInfra , B , C , 01/01/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 29 , PipeInfra , C , C , 01/01/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 29 , PipeInfra , R , C , 01/01/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 29 , PipeInfra , R , R , 01/01/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 30 , NFL , B , C , 01/05/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 30 , NFL , C , C , 01/05/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 30 , NFL , R , C , 01/05/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 31 , HSIL , C , C , 01/05/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 31 , HSIL , R , C , 01/05/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 ,  , VVF , B , C , 01/05/2020 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 ,  , VVF , C , C , 01/05/2020 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 ,  , VVF , R , C , 01/05/2020 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 32 , KFL , B , C , 23/07/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 32 , KFL , C , C , 23/07/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 32 , KFL , R , C , 23/07/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 197 , BIL , B , C , 25/06/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 197 , BIL , C , C , 25/06/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 197 , BIL , R , C , 25/06/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 254 , RIPL , B , C , 19/11/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 254 , RIPL , C , C , 19/11/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 254 , RIPL , R , C , 19/11/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 207 , CP , B , C , 15/10/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 207 , CP , C , C , 15/10/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 207 , CP , R , C , 15/10/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 ,  , HHFG DLNG , B , C , 26/10/2020 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 ,  , HHFG DLNG , C , C , 26/10/2020 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 ,  , HHFG DLNG , R , C , 26/10/2020 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 187 , VIDUWIL , B , C , 01/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 187 , VIDUWIL , C , C , 01/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 187 , VIDUWIL , R , C , 01/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 33 , AGP CGD , B , C , 25/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 33 , AGP CGD , C , C , 25/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 33 , AGP CGD , R , C , 25/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 34 , MINDA , B , C , 29/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 34 , MINDA , C , C , 29/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 34 , MINDA , R , C , 29/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 238 , LEIPL , B , C , 04/11/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 238 , LEIPL , C , C , 04/11/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 238 , LEIPL , R , C , 04/11/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 35 , SCHOTT , B , C , 24/02/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 35 , SCHOTT , C , C , 24/02/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 35 , SCHOTT , R , C , 24/02/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 36 , HIL , B , C , 01/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 36 , HIL , C , C , 01/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 36 , HIL , R , C , 01/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 37 , HCGD-B , B , C , 01/04/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 37 , HCGD-B , C , C , 01/04/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 37 , HCGD-B , R , C , 01/04/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 198 , BIPL , B , C , 21/07/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 198 , BIPL , C , C , 21/07/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 198 , BIPL , R , C , 21/07/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 220 , EXXARO , B , C , 23/06/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 220 , EXXARO , C , C , 23/06/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 220 , EXXARO , R , C , 29/05/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 220 , EXXARO , R , C , 23/06/2021 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 257 , STVPL , R , C , 18/02/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 233 , JGPL , R , C , 18/02/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 279 , WALLCERA , R , C , 17/02/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 193 , ASTIS , R , C , 17/02/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 109 , PROTON , R , C , 16/06/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 192 , ANTIQUE , R , C , 16/06/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 ,  , ACER , R , C , 16/06/2021 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 38 , KAJARIA , B , C , 30/11/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 38 , KAJARIA , C , C , 30/11/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 38 , KAJARIA , R , C , 30/11/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 222 , GASGROWS , R , C , 07/05/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 39 , SISECAM , B , C , 09/06/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 39 , SISECAM , C , C , 09/06/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 39 , SISECAM , R , C , 09/06/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 40 , ATPL , B , C , 17/12/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 40 , ATPL , C , C , 17/12/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 40 , ATPL , R , C , 17/12/2020 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 41 , OPAL , B , C , 28/07/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 41 , OPAL , C , C , 28/07/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 41 , OPAL , R , C , 28/07/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 234 , JKPAPER , B , C , 02/08/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 234 , JKPAPER , C , C , 02/08/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 234 , JKPAPER , R , C , 02/08/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 263 , STL , B , C , 25/08/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 263 , STL , C , C , 25/08/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 263 , STL , R , C , 25/08/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 273 , UEPL , R , C , 03/09/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 206 , CELLO , B , C , 01/12/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 206 , CELLO , C , C , 01/12/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 206 , CELLO , R , C , 01/12/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 204 , CALDERYS , B , C , 20/12/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 204 , CALDERYS , C , C , 20/12/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 204 , CALDERYS , R , C , 20/12/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 42 , RCF , B , C , 30/12/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 42 , RCF , C , C , 30/12/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 42 , RCF , R , C , 30/12/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 201 , BWRL , B , C , 25/01/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 201 , BWRL , C , C , 25/01/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 201 , BWRL , R , C , 25/01/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 235 , KRYO , R , C , 31/01/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 276 , VIRGO , B , C , 12/02/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 276 , VIRGO , C , C , 12/02/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 276 , VIRGO , R , C , 12/02/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 196 , BLPL , B , C , 26/05/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 196 , BLPL , C , C , 26/05/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 196 , BLPL , R , C , 02/03/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 223 , GIPSKARTON , B , C , 24/03/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 223 , GIPSKARTON , R , C , 24/03/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 270 , TGPL , C , T , 27/04/2005 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 270 , TGPL , R , T , 27/04/2005 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 116 , SELNG , C , T , 03/10/2008 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 116 , SELNG , R , T , 29/04/2005 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 116 , SELNG , R , T , 03/10/2008 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 256 , SITME , B , T , 21/06/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 256 , SITME , C , T , 21/06/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 256 , SITME , R , T , 21/06/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 1 , RIL , B , T , 01/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 1 , RIL , R , T , 01/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 43 , BP , B , T , 01/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 43 , BP , C , T , 01/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 43 , BP , R , T , 01/01/2021 00:00:00, 	(21-FEB-2025 10:05:49)
2 ,  , AMNS-T , R , T , 01/01/2019 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 1 , RIL , R , T , 25/03/2022 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 ,  , PIL-Haz , C , R , 14/09/2008 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 ,  , PIL-Haz , C , R , 14/09/2010 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 ,  , PIL-Haz , C , R , 25/04/2019 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 45 , GSPL , R , C , 21/04/2006 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 45 , GSPL , R , R , 21/04/2006 00:00:00, 	(21-FEB-2025 10:05:49)
2 ,  , PARK-MSK , R , R , 19/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 ,  , PARK-BHD , R , R , 19/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 ,  , PARKPHUCBM , R , R , 19/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 46 , TGLPL , B , C , 29/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 46 , TGLPL , C , C , 29/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 46 , TGLPL , R , C , 29/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 47 , TGBPL , B , C , 29/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 47 , TGBPL , C , C , 29/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 47 , TGBPL , R , C , 29/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 48 , BGEPL , B , C , 29/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 48 , BGEPL , C , C , 29/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 48 , BGEPL , R , C , 29/04/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 231 , IMCL , B , C , 12/05/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 231 , IMCL , C , C , 12/05/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 231 , IMCL , R , C , 12/05/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 ,  , PMSKP , R , R , 13/05/2022 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 49 , VVF India , B , C , 14/05/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 49 , VVF India , C , C , 14/05/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 49 , VVF India , R , C , 14/05/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 49 , VVF India , R , C , 16/12/2022 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 50 , GNFC , B , C , 24/05/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 50 , GNFC , C , C , 24/05/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 50 , GNFC , R , C , 24/05/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 140 , MEGHHQX , B , C , 02/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 140 , MEGHHQX , C , C , 02/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 140 , MEGHHQX , R , C , 02/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 51 , ONGC , B , T , 07/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 51 , ONGC , C , T , 07/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 51 , ONGC , R , T , 07/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 52 , GLIL , B , C , 07/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 52 , GLIL , C , C , 07/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 52 , GLIL , R , C , 07/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 272 , UGEL , R , C , 09/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 255 , SGI-AP , B , C , 27/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 255 , SGI-AP , C , C , 27/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 255 , SGI-AP , R , C , 27/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 ,  , IGX , R , C , 29/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 53 , RGPL , R , C , 29/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 53 , RGPL , R , R , 29/06/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 224 , GTIPL , R , C , 01/07/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 ,  , GSPL-C , R , C , 12/07/2022 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 117 , PEPL , B , C , 28/02/2024 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 117 , PEPL , C , C , 28/02/2024 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 117 , PEPL , R , C , 13/07/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 54 , GFCL , B , C , 14/07/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 54 , GFCL , C , C , 14/07/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 54 , GFCL , R , C , 14/07/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 ,  , DERL , R , T , 16/08/2022 00:00:00, 	(21-FEB-2025 10:05:49)	 (Not Inserted)
2 , 55 , CPL , B , C , 16/08/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 55 , CPL , C , C , 16/08/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 55 , CPL , R , C , 16/08/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 56 , IRM , B , C , 24/08/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 56 , IRM , C , C , 24/08/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 56 , IRM , R , C , 24/08/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 57 , PPL , B , C , 30/08/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 57 , PPL , C , C , 30/08/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 57 , PPL , R , C , 26/08/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 58 , YARALTD , B , C , 06/09/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 58 , YARALTD , C , C , 06/09/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 58 , YARALTD , R , C , 06/09/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 59 , INPEROX , B , C , 13/09/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 59 , INPEROX , C , C , 13/09/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 59 , INPEROX , R , C , 13/09/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 60 , RAFECHL , R , C , 28/09/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 124 , MGRPL , R , C , 01/10/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 124 , MGRPL , R , T , 01/10/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 208 , CNTENKA , B , C , 17/10/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 208 , CNTENKA , C , C , 17/10/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 208 , CNTENKA , R , C , 17/10/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 61 , EFSPL , R , C , 25/10/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 61 , EFSPL , R , T , 25/10/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 158 , HINDURV , B , C , 28/02/2023 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 158 , HINDURV , C , C , 28/02/2023 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 158 , HINDURV , R , C , 17/11/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 227 , HCGPUTE , B , C , 21/11/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 227 , HCGPUTE , C , C , 21/11/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 227 , HCGPUTE , R , C , 18/11/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 63 , GOAGLSF , B , C , 25/11/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 63 , GOAGLSF , C , C , 25/11/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 63 , GOAGLSF , R , C , 25/11/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 64 , IGSPL , R , C , 25/11/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 64 , IGSPL , R , T , 25/11/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 65 , PEFORCV , B , C , 08/12/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 65 , PEFORCV , C , C , 08/12/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 65 , PEFORCV , R , C , 08/12/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 66 , BHEL , R , C , 12/12/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 210 , COMFIND , R , C , 13/12/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 67 , DCMSHRI , B , C , 13/12/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 67 , DCMSHRI , C , C , 13/12/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 67 , DCMSHRI , R , C , 13/12/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 81 , HOECLTD , R , C , 14/12/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 81 , HOECLTD , R , T , 14/12/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 144 , HINAGIL , R , C , 14/12/2022 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 147 , HPOIGAS , B , C , 20/12/2023 00:00:00, 	(21-FEB-2025 10:05:49)
2 , 147 , HPOIGAS , C , C , 20/12/2023 00:00:00, 	(21-FEB-2025 10:05:49)
